GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1834259422	2023-09-25 07:26:03.745393	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T5G7	L27225569	P	23.5642030	69.0104130	2023-09-24	09:39:00	obsr1431488	S150617669	Traveling	P22	EBIRD_IND	45	1.000		3	1	G10883962	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890180660	2023-12-04 12:59:30.531022	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T32G2	L27209267	P	23.4259779	70.3233412	2023-09-23	14:09:00	obsr4399854	S155739412	Traveling	P22	EBIRD	90	2.080		3	1	G10879640	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1830588328	2023-12-11 23:28:55.676286	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Bet Balachod Moti-Phot Mahadev	L26811153	P	23.2392604	69.1844215	2023-09-09	16:20:00	obsr987225	S150252464	Traveling	P22	EBIRD	70	7.000		6	1	G10833829	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890180698	2023-12-04 12:59:30.568692	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T32G1	L27209733	P	23.3725445	70.3051440	2023-09-23	15:01:00	obsr4399854	S155739413	Traveling	P22	EBIRD	70	1.060		3	1	G10879637	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834156908	2023-10-18 23:45:38.86687	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					T29G2Unnamed Road, Kachchh, Gujarat, IN (23.35, 70.615)	L27224659	P	23.3499590	70.6146177	2023-09-24	07:03:00	obsr914590	S150610161	Traveling	P22	EBIRD	59	1.600		4	1	G10883222	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833459709	2023-10-19 05:33:37.29452	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T32G2	L27209267	P	23.4259779	70.3233412	2023-09-23	14:09:00	obsr413366	S150535443	Traveling	P22	EBIRD	90	2.080		3	1	G10879640	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835223362	2023-09-25 13:10:48.32752	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T25G8	L27245209	P	23.8999226	70.2056987	2023-09-24	11:30:00	obsr604291	S150713552	Traveling	P22	EBIRD	39	0.800		3	1	G10892122	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835222069	2023-12-11 08:49:39.251069	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T26G1	L27228465	P	23.7602597	70.6724927	2023-09-23	06:43:00	obsr1493800	S150713340	Traveling	P22	EBIRD	60	1.050		4	1	G10884652	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1831972875	2023-12-11 08:49:29.207803	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Jaday Road, Nakhatrana Nana, Gujarat, IN (23.344, 69.24)	L27168240	P	23.3438002	69.2395146	2023-09-20	11:22:00	obsr2305307	S150388813	Traveling	P22	EBIRD	192	1.127		4	1	G10866473	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1831271725	2023-12-11 08:49:29.17339	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Jaday Road, Nakhatrana Nana, Gujarat, IN (23.344, 69.24)	L27168240	P	23.3438002	69.2395146	2023-09-20	11:22:00	obsr2701602	S150318334	Traveling	P22	EBIRD	192	1.127		4	1	G10866473	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890179771	2023-12-04 12:59:28.793185	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T5G7	L27225569	P	23.5642030	69.0104130	2023-09-24	09:39:00	obsr4399854	S155739375	Traveling	P22	EBIRD_IND	45	1.000		3	1	G10883962	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834648218	2023-10-19 12:08:49.406759	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMS2023-T3G3	L27211760	P	23.4816280	68.5828320	2023-09-23	18:00:00	obsr2883596	S150660572	Traveling	P22	EBIRD	24	1.000		1	1	G10886453	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890177452	2023-12-04 12:59:23.002014	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T1G2	L27246168	P	23.6495435	69.0736101	2023-09-24	10:07:00	obsr4399854	S155739277	Traveling	P22	EBIRD	61	1.400		3	1	G10891059	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1821474527	2023-12-11 08:49:27.934586	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				4					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Jaday Road, Jaday, Gujarat, IN (23.333, 69.214)	L26984619	P	23.3330372	69.2136339	2023-09-08	07:04:00	obsr966287	S149235940	Traveling	P22	EBIRD	271	25.630		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834200123	2023-10-19 16:58:26.513643	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Vernora--Zikdi-Hobay Road, Zikdi, Gujarat, IN (23.348, 69.841)	L27225436	P	23.3476118	69.8406535	2023-09-24	09:00:00	obsr633406	S150613762	Traveling	P22	EBIRD	65	10.280		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833802413	2023-10-19 06:28:15.313801	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				5					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T14G4	L27209245	P	23.0415494	69.3437180	2023-09-23	07:05:00	obsr2816832	S150575898	Traveling	P22	EBIRD_IND	58	1.000		3	1	G10878491	0	1	0		Team 14 Grid 4		
URN:CornellLabOfOrnithology:EBIRD:OBS1834334807	2023-09-24 06:58:18.094099	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Jakhau, Gujarat	L27215859	P	23.1779128	68.7062908	2023-09-23	18:21:00	obsr640387	S150624343	Traveling	P22	EBIRD_IND	41	0.950		3	1	G10884442	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834156937	2023-10-19 05:00:49.53706	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					T29G2Unnamed Road, Kachchh, Gujarat, IN (23.35, 70.615)	L27224659	P	23.3499590	70.6146177	2023-09-24	07:03:00	obsr1598350	S150610162	Traveling	P22	EBIRD	59	1.600		4	1	G10883222	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833415674	2023-10-19 04:12:10.999897	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					T19_G3	L27208414	P	23.0093189	69.7725046	2023-09-23	11:24:00	obsr3568757	S150533275	Traveling	P22	EBIRD_IND	46	1.000		4	1	G10878343	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1829278984	2023-12-11 08:49:28.549227	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Great Rann of Kutch	L27083564	P	23.3272170	69.8652240	2023-09-16	16:14:00	obsr676163	S150127577	Traveling	P22	EBIRD	143	30.000		6	1	G10847419	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1837223865	2023-09-28 04:16:02.669385	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				10					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T4G7 Lakhpat, Kachchh IN-GJ 23.62047, 68.84601	L27225157	P	23.6204730	68.8460080	2023-09-24	08:30:00	obsr4432559	S150912102	Traveling	P22	EBIRD	57	1.141		4	1	G10894801	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834102856	2023-10-12 13:18:02.226114	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Fot Mahadev Scrub Forest	L3547732	H	23.2443165	69.2014706	2023-09-22	07:15:00	obsr1500827	S150605478	Traveling	P22	EBIRD_IND	259	9.000		4	1	G10875810	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1844311046	2024-01-02 00:07:18.364595	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Nakhatrana--General Area	L14876283	H	23.3489278	69.2696821	2023-09-24	07:00:00	obsr1133334	S151622999	Traveling	P22	EBIRD_IND	150	5.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1838001263	2023-12-11 08:49:30.819571	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T15G4	L27207282	P	23.1356878	69.4733194	2023-09-23	07:16:00	obsr1482325	S150989105	Traveling	P22	EBIRD_IND	57	1.020		3	1	G10878242	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832664029	2023-12-22 04:23:00.089052	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Piyoni Mahadev	L13160435	H	23.2790435	69.1805220	2023-09-22	06:56:00	obsr3105522	S150457423	Traveling	P22	EBIRD	240	13.000		8	1	G10874262	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1845929011	2023-10-19 02:44:06.142966	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				5					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Devisar village and Khandavara pir,Banni,Kutch	L9887187	H	23.4053654	69.3323552	2023-09-24	06:52:00	obsr3105522	S151775956	Traveling	P22	EBIRD	210	15.305		8	1	G10883724	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1821464021	2023-12-11 08:48:34.937066	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Piyoni Mahadev	L13160435	H	23.2790435	69.1805220	2023-09-08	06:37:00	obsr3039180	S149235032	Traveling	P22	EBIRD	256	18.190		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1839881921	2023-10-20 12:11:30.016357	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T11G7	L27332806	P	23.0752120	69.1561430	2023-09-24	08:28:00	obsr1240749	S151184153	Traveling	P22	EBIRD	72	1.101		4	1	G10917745	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833726979	2023-09-23 12:27:08.607097	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T16G2	L27215632	P	23.3622140	69.3229070	2023-09-23	07:25:00	obsr3693686	S150568311	Traveling	P22	EBIRD_IND	48	0.997		3	1	G10879999	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834313216	2023-12-11 08:50:40.953067	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Kasvati Dam	L6206937	H	23.3838785	69.9007380	2023-09-24	07:00:00	obsr485649	S150622679	Traveling	P22	EBIRD_IND	240	10.000		7	1	G10886016	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835276897	2023-12-11 08:50:34.549134	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Banni Grasslands--Lodai	L5372104	H	23.4383142	69.9236441	2023-09-24	15:30:00	obsr485649	S150719586	Traveling	P22	EBIRD_CAN	210	8.000		7	1	G10902551	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890177942	2023-12-11 08:49:30.995024	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023-T3G7	L27207351	P	23.6265990	68.5398180	2023-09-23	07:45:00	obsr4399854	S155739296	Traveling	P22	EBIRD	46	1.113		1	1	G10886449	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1837895748	2023-10-19 00:00:31.512502	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T11G2	L27292938	P	22.9455030	69.1017970	2023-09-23	14:27:00	obsr1240749	S150978322	Traveling	P22	EBIRD	58	1.180		3	1	G10908073	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834239102	2023-12-11 08:49:37.413712	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					T19_G6	L27225899	P	23.1166461	69.8568135	2023-09-24	07:45:00	obsr612947	S150615993	Traveling	P22	EBIRD_IND	12	1.000		4	1	G10894889	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834261099	2023-10-16 08:24:29.986526	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					aadhav-Jamkundliya Road, Kachchh, Gujarat, IN (23.812, 69.905)	L27226279	P	23.8122578	69.9048599	2023-09-23	12:11:00	obsr391659	S150617763	Traveling	P22	EBIRD_IND	66	1.050		2	1	G10885787	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832634875	2023-12-22 04:23:00.089052	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Piyoni Mahadev	L13160435	H	23.2790435	69.1805220	2023-09-22	06:56:00	obsr667026	S150455383	Traveling	P22	EBIRD	240	13.000		8	1	G10874262	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890181663	2023-12-11 08:49:32.404764	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				4					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T12G2	L27208481	P	23.1738067	69.0684167	2023-09-23	06:46:00	obsr4399854	S155739453	Traveling	P22	EBIRD	81	1.000		3	1	G10880468	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1830588377	2023-12-11 23:25:06.120437	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				5					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Naliya Outskirts	L5055638	P	23.1580545	68.8235950	2023-09-09	07:30:00	obsr987225	S150252467	Traveling	P22	EBIRD	210	10.000		6	1	G10833828	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890181678	2023-12-04 12:59:32.34325	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				4					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T12G4	L27208498	P	23.2299317	69.1402258	2023-09-23	09:53:00	obsr4399854	S155739454	Traveling	P22	EBIRD	61	0.730		3	1	G10880467	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832838861	2023-09-22 11:16:11.74367	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Devisar village and Khandavara pir,Banni,Kutch	L9887187	H	23.4053654	69.3323552	2023-09-22	16:11:00	obsr667026	S150478285	Traveling	P22	EBIRD	70	19.653		8	1	G10874752	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835559765	2023-10-20 15:15:59.243937	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T5G6	L27207405	P	23.5822140	68.8704670	2023-09-23	07:24:00	obsr1237952	S150752646	Traveling	P22	EBIRD_IND	63	1.000		3	1	G10880671	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890180429	2023-12-04 12:59:29.958332	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Passage Migrant Count - 2023 T13G8	L27216682	P	22.9105224	69.2020423	2023-09-23	06:58:00	obsr4399854	S155739403	Traveling	P22	EBIRD	60	1.000		3	1	G10880188	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833412070	2023-12-11 08:49:32.662567	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Unnamed Road, Kachchh, Gujarat, IN (23.203, 68.851)	L27208724	P	23.2033968	68.8509197	2023-09-23	08:10:00	obsr494050	S150533387	Traveling	P22	EBIRD_IND	20	0.600		3	1	G10878356	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833393418	2023-12-11 08:49:30.800621	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T15G4	L27207282	P	23.1356878	69.4733194	2023-09-23	07:16:00	obsr1030717	S150531521	Traveling	P22	EBIRD_IND	57	1.020		3	1	G10878242	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1822292681	2023-10-20 12:11:28.226472	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Piyoni Village, Nakhatrana (OBI)	L14877143	H	23.3456630	69.2559130	2023-09-08	06:52:00	obsr550977	S149405551	Traveling	P22	EBIRD	210	15.000		10	1	G10807828	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834439313	2023-10-09 04:34:16.831195	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T6G1	L27229946	P	23.1838282	68.7503909	2023-09-24	08:48:00	obsr640387	S150637574	Traveling	P22	EBIRD_IND	56	1.000		3	1	G10885050	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832070371	2023-12-11 08:49:58.084081	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Fot Mahadev Scrub Forest	L3547732	H	23.2443165	69.2014706	2023-09-21	16:10:00	obsr2701602	S150399933	Traveling	P22	EBIRD	159	7.789		4	1	G10871163	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834437090	2023-12-11 08:48:42.605216	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Roha Fort Forest	L14876854	H	23.2001430	69.2683180	2023-09-24	17:15:00	obsr494050	S150637512	Traveling	P22	EBIRD_IND	85	1.500		6	1	G10885044	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832168603	2023-10-19 18:43:23.118408	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Kotay-Dhirang Road, Fulay, Gujarat, IN	L27156073	P	23.3958810	69.8158357	2023-09-21	16:42:00	obsr2061595	S150410401	Traveling	P22	EBIRD	123	0.130		4	1	G10874230	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834104101	2023-09-24 22:49:52.080339	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T21G4	L27223951	P	24.0509560	69.6615850	2023-09-23	17:42:00	obsr826272	S150606250	Traveling	P22	EBIRD	36	0.999		2	1	G10889809	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835567007	2023-09-25 15:33:22.705379	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T5G7	L27225569	P	23.5642030	69.0104130	2023-09-24	09:39:00	obsr1237952	S150752653	Traveling	P22	EBIRD_IND	45	1.000		3	1	G10883962	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1838685813	2023-10-16 08:24:29.986526	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					aadhav-Jamkundliya Road, Kachchh, Gujarat, IN (23.812, 69.905)	L27226279	P	23.8122578	69.9048599	2023-09-23	12:11:00	obsr645135	S151056378	Traveling	P22	EBIRD_IND	66	1.050		3	1	G10885787	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834432881	2023-12-11 08:48:42.507728	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Roha Fort Forest	L14876854	H	23.2001430	69.2683180	2023-09-24	17:15:00	obsr741924	S150637513	Traveling	P22	EBIRD_IND	85	1.500		6	1	G10885044	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890176999	2023-12-04 12:59:21.70612	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				5					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T11G4	L27292680	P	22.9853220	69.1317940	2023-09-23	07:04:00	obsr4399854	S155739255	Traveling	P22	EBIRD	71	1.026		3	1	G10908069	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890177688	2023-12-04 12:59:30.74318	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T20G4	L27213174	P	23.0402213	70.0450165	2023-09-23	17:27:00	obsr4399854	S155739417	Traveling	P22	EBIRD	57	0.790		2	1	G10879335	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1831855143	2023-10-19 11:43:54.5386	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Kotay-Dhirang Road, Fulay, Gujarat, IN	L27156073	P	23.3958810	69.8158357	2023-09-19	09:29:00	obsr485649	S150378316	Traveling	P22	EBIRD	96	1.880		4	1	G10870091	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834404118	2023-10-19 17:08:32.670893	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T2G7	L27228336	P	23.7997961	68.7882965	2023-09-24	16:13:00	obsr1008779	S150634093	Traveling	P22	EBIRD	27	1.000		4	1	G10884690	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835264774	2023-12-11 08:49:40.624435	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T1G4	L27246052	P	23.6888500	68.9684089	2023-09-24	08:33:00	obsr1241180	S150718737	Traveling	P22	EBIRD	78	1.300		3	1	G10891036	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1817988272	2023-10-19 01:09:17.871125	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Fot Mahadev Scrub Forest	L3547732	H	23.2443165	69.2014706	2023-09-03	16:33:00	obsr1055226	S148871487	Traveling	P22	EBIRD	150	35.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1828831943	2023-10-18 23:58:23.870405	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Epicenter homestay outskirt	L27123715	P	23.3877485	69.9032110	2023-09-17	07:30:00	obsr1132374	S150079866	Traveling	P22	EBIRD	180	10.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832553501	2023-10-19 07:15:45.269722	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Fot Mahadev Scrub Forest	L3547732	H	23.2443165	69.2014706	2023-09-22	06:32:00	obsr2701602	S150448570	Traveling	P22	EBIRD	69	0.257		4	1	G10873828	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833458449	2024-01-03 21:38:53.556493	22171	species	avibase-A9DA95E4	Indian Bushlark	Mirafra erythroptera				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Unnamed Road, Bhajir Vandh, Gujarat, IN (23.205, 68.856)	L27209729	P	23.2048871	68.8555376	2023-09-23	14:00:00	obsr741924	S150537067	Traveling	P22	EBIRD_IND	60	3.000		3	1	G10878540	0	1	0				
